id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,neighbourhood_normalized,zip_code
766818920059799843,Tranquil stay near UofChicago & Jackson Park,55004815,Basirat,,Woodlawn,41.777679555103525,-87.6034220836726,Entire home/apt,85.0,32,6,2024-05-07,0.42,2,285,5,,woodlawn,97211
767555849085171400,Rockwell by the River,485079256,Michael,,Avondale,41.9341476729531,-87.69311081534426,Entire home/apt,249.0,2,63,2024-06-16,3.38,1,214,37,R22000092715,avondale,95824
767783533472740645,Silver 2bdr Apartment with free parking & coffee,53762710,Monica,,Jefferson Park,41.9826278,-87.7778129,Entire home/apt,144.0,32,4,2024-05-10,0.69,3,157,4,,jefferson park,90018
768017798932845929,Private Room for 2 in Shared Home,489086639,Victoria,,East Side,41.7015092,-87.5295414,Private room,46.0,1,24,2024-06-02,1.48,2,356,14,R23000096558,east side,60617
770955055252576991,Modern 5-bedroom Pilsen Home!,489592965,Venu,,Lower West Side,41.856616696620094,-87.65248769447835,Entire home/apt,,3,30,2023-12-28,1.89,1,1,16,R23000095704,lower west side,60608
771833143252848397,Logan Square Great Location Avondale - 2 Beds,150639375,Federico,,Avondale,41.93495,-87.72365,Entire home/apt,92.0,2,71,2024-06-18,3.94,9,102,44,R22000094210,avondale,95824
771844577366428421,Completely Set-Up 3BR Apt near Shops & Dining!,488113016,Alexis,,Lincoln Park,41.92643253340141,-87.65170378420653,Entire home/apt,322.0,1,48,2024-06-03,2.9,8,145,41,R22000091664,lincoln park,80204
771881329605160225,3BR Homey & Spacious Apt,488113016,Alexis,,Rogers Park,42.011237,-87.6720984,Entire home/apt,180.0,1,32,2024-06-04,1.75,8,178,25,R22000080656,rogers park,60626
772022042817683681,Charming retreat w/ fireplace,126543638,Alec,,Lower West Side,41.85504,-87.66976,Entire home/apt,140.0,2,61,2024-06-04,3.3,4,296,42,R23000102199,lower west side,60608
774706280523096121,"Cute, Private, Two Bedroom Suit",255787856,Lauren,,Avondale,41.941559279382105,-87.72304239139011,Entire home/apt,225.0,1,6,2024-05-11,2.14,1,197,6,R24000114926,avondale,95824
776945115349426724,Contemporary 4BR Apt close to Restaurants,473517586,Jamie,,Lower West Side,41.8570307,-87.6561274,Entire home/apt,223.0,1,46,2024-06-01,2.99,9,127,34,R23000098427,lower west side,60608
777034792047052261,Newly Renovated private room 2,208543311,Chris,,Pullman,41.70288,-87.60216,Private room,24.0,33,0,,,3,51,0,,pullman,60628
781066042735737365,2 Bedrooms- 10 Minutes to Downtown Cute - Sleeps 6,150639375,Federico,,Brighton Park,41.82383969624796,-87.700893385363,Entire home/apt,151.0,2,71,2024-06-03,4.28,9,330,42,R22000094592,brighton park,60632
781240611652369638,Pilsen Blue Door,485663668,Jesus,,Lower West Side,41.856417679395015,-87.6564166828743,Entire home/apt,128.0,3,89,2024-06-19,4.92,1,234,56,R22000091555,lower west side,60608
781756975718097383,Lake Loop University of Chicago,481531926,Magdalena,,Oakland,41.82824325927111,-87.60451193557215,Entire home/apt,250.0,1,0,,,1,353,0,R23000098572,oakland,60653
784904953197946191,Beautiful Lincoln’s Guestplace,351130970,Anna,,Lincoln Park,41.92195931688447,-87.63999273380121,Entire home/apt,359.0,32,9,2024-04-25,0.66,3,279,8,R22000082960,lincoln park,80204
785519807822092302,New Luxury in Andersonville,28316981,Andrew,,Edgewater,41.97732558114795,-87.65998510744078,Entire home/apt,391.0,2,4,2024-06-09,0.34,1,94,4,R23000102854,edgewater,78248
788314640784579135,Chicago Home w/ Spacious Yard: 14 Mi to Dtwn,121719854,Evolve,,Roseland,41.70462,-87.61095,Entire home/apt,121.0,32,2,2023-04-24,0.13,33,315,0,R22000092158,roseland,60628
789833800906973766,Chicago North Shore Hideaway,187746186,Husni,,Rogers Park,42.0032561,-87.67020029999999,Entire home/apt,110.0,1,41,2024-06-02,3.1,1,126,35,R24000116238,rogers park,60626
790871331049494974,Marvelous Condo w/ Pri Prkng Cls to Transit &Beach,111062630,Kyriako,,Edgewater,41.9979464,-87.66407389999999,Entire home/apt,210.0,2,92,2024-06-19,5.14,22,218,64,R22000078200,edgewater,78248
790883578380308463,Alluring Condo w/ Pri. Prkng Cls to Transit &Beach,111062630,Kyriako,,Rogers Park,41.99878411831698,-87.66375526429614,Entire home/apt,205.0,2,80,2024-06-17,4.46,22,230,49,R24000117155,rogers park,60626
793494058458745362,Modern Pilsen Home w/Coach House,455018942,Nayna,,Lower West Side,41.85818027349205,-87.64664831207952,Entire home/apt,555.0,1,0,,,1,245,0,R23000108417,lower west side,60608
794269127115279841,Pretty 1 bedr. U Chicago campus,368430240,Monika,,Hyde Park,41.7934587,-87.5946779,Private room,40.0,60,0,,,1,90,0,,hyde park,63107
794432943433581906,Urban Oasis in Heart of Chicago,184488000,Eric And Erika,,Lower West Side,41.8484587506757,-87.68523189085427,Entire home/apt,246.0,4,30,2024-05-08,1.87,3,128,16,2813426,lower west side,60608
796661430845895786,Beautiful 1BR Home in Historic Hyde Park Near UChi,485565209,Rabeeha,,Hyde Park,41.79765099999999,-87.5899872,Entire home/apt,175.0,2,57,2024-06-17,3.29,13,66,40,R23000109788,hyde park,63107
797128958902611688,Stunning 3BR Apt Near Shopping Center and UChicago,485565209,Rabeeha,,Hyde Park,41.7974989,-87.5901416,Entire home/apt,366.0,2,54,2024-06-17,3.1,13,65,37,R23000096239,hyde park,63107
797176669447151363,Charming 3BR Chicago Apt Prime Location Near UChi,485565209,Rabeeha,,Hyde Park,41.7974989,-87.5901416,Entire home/apt,376.0,2,54,2024-05-31,3.1,13,54,36,R23000096239,hyde park,63107
797366668806692109,Eclipse: Apt. in Woodlawn | Near UChicago,492774222,Sosina Operations,,Woodlawn,41.78203946605952,-87.61392391427937,Entire home/apt,104.0,2,69,2024-06-07,4.07,1,296,48,R24000113819,woodlawn,97211
798035438434398838,Vibrant & Chic Apt On Quiet St in Andersonville,90856006,Johana,,Edgewater,41.9823189,-87.67370919999999,Entire home/apt,162.0,2,91,2024-06-14,5.37,1,93,65,R22000091692,edgewater,78248
798593024970947062,Entire Apartment in Lincoln Park,234070975,William,,Lincoln Park,41.911658161235614,-87.64754421472807,Entire home/apt,206.0,2,49,2024-06-14,2.92,1,283,37,R22000094996,lincoln park,80204
799386857419762566,Beautiful 3 Bedroom TownHome in Rogers Park,494858846,Jaccy,,Rogers Park,42.0111506,-87.6760915,Entire home/apt,163.0,2,26,2024-06-03,1.52,1,304,16,R23000095982,rogers park,60626
799471731585031367,Beautiful Loyola Condo W Parking Near Shops &Beach,111062630,Kyriako,,Edgewater,41.9979464,-87.66407389999999,Entire home/apt,183.0,2,6,2023-05-04,0.36,22,218,0,R22000078200,edgewater,78248
799484939337303789,Elegant Condo Just South of Loop W Easy Parking,111062630,Kyriako,,Lower West Side,41.8582967,-87.64751509999999,Entire home/apt,205.0,2,12,2024-06-04,0.74,22,232,6,R22000078221,lower west side,60608
799968905188661289,Spacious 2 Bedroom apartment,33321452,Roberto,,Edgewater,41.99126188937719,-87.67162565141916,Entire home/apt,152.0,2,23,2024-05-28,1.52,2,109,16,R22000089002,edgewater,78248
801745070603806661,Cozy Aerie | Near Airport | Couples | Nurses,53938422,Lauren,,Brighton Park,41.8200998,-87.7033093,Entire home/apt,,2,33,2024-05-21,2.09,2,0,19,R23000097344,brighton park,60632
802414610756875783,23rd Pl 2U,21891111,Ming,,Lower West Side,41.84856724236657,-87.68482914407566,Private room,46.0,5,11,2024-05-31,0.73,8,311,8,R23000095680,lower west side,60608
802443418767093865,23rd Pl 3U,21891111,Ming,,Lower West Side,41.8498,-87.68286,Private room,48.0,5,13,2024-05-21,1.09,8,268,13,R23000095680,lower west side,60608
802867835494594998,23rd Pl 1U,21891111,Ming,,Lower West Side,41.848598332031486,-87.68323974064687,Private room,47.0,5,10,2024-06-16,0.76,8,342,7,R23000095680,lower west side,60608
807230972464855454,Pilsen/UIC Single Family Home,212355773,Joyce,,Lower West Side,41.857656151426426,-87.64660631980591,Entire home/apt,165.0,3,35,2024-06-12,2.56,1,98,29,R23000096935,lower west side,60608
807875149223438312,Modern Victorian Haven | 10-Min to Downtown,496914387,Karron,,West Garfield Park,41.87155674839788,-87.7297335084374,Entire home/apt,109.0,2,24,2024-06-09,1.74,1,55,17,R24000117763,west garfield park,60624
808067261823221295,Comfy & Furnished 2BR Apartment with Wi-Fi,490752114,Sevyn,,Rogers Park,42.0163812497862,-87.66512886368353,Entire home/apt,127.0,1,27,2024-05-26,1.63,9,149,18,R22000094683,rogers park,60626
811619871047184595,23rd Pl 2D,21891111,Ming,,Lower West Side,41.84857347550998,-87.68482847345504,Private room,45.0,5,20,2024-06-15,1.26,8,342,17,R22000081054,lower west side,60608
811733169686724230,University of Chgo. / Woodlawn,170286644,Marsha,,Woodlawn,41.77621070794764,-87.59877510093821,Entire home/apt,85.0,32,2,2023-09-06,0.14,1,184,1,,woodlawn,97211
812221846836994999,Botanical BnB. House in Avondale/Logan Square.,24084926,Jordan,,Avondale,41.94141464862786,-87.7047191767559,Entire home/apt,129.0,3,48,2024-06-19,2.94,1,174,36,R22000094212,avondale,95824
812497751740798714,Luxury SOHO Styled Two-Level Townhouse | Old Town,464407683,Hubbard Holdings,,Lincoln Park,41.9116,-87.63618,Entire home/apt,815.0,2,63,2024-06-16,3.81,20,145,41,R23000096687,lincoln park,80204
814055900983679192,Great location free wifi Farwell 1,127235673,Alex,,Rogers Park,42.0063272,-87.66828509999999,Private room,,32,7,2023-07-16,0.46,7,79,2,R22000086180,rogers park,60626
816764064205494806,Vibrant Northside Chicago Home,13998498,Raya,,Edgewater,41.98364851860476,-87.6695704150993,Entire home/apt,94.0,32,2,2024-01-28,0.19,2,75,2,,edgewater,78248
817646634236562901,Woodlawn urban studio next to UChicago,2376962,Samuel,,Woodlawn,41.781399426035165,-87.60068167507012,Entire home/apt,100.0,2,25,2024-03-30,1.66,2,78,19,R23000098226,woodlawn,97211
819654142015953826,Relaxing 2BR Apartment in Lively West Rogers Park,96730613,Demitri,,Rogers Park,42.0154497,-87.66453299999999,Entire home/apt,112.0,2,55,2024-06-10,3.44,26,126,41,R23000096333,rogers park,60626
819785499829050358,Front bedroom: 3 blocks to Loyola U & the lake,302156097,Bill,,Rogers Park,42.00262499999999,-87.666,Private room,100.0,1,6,2024-06-13,2.77,3,265,6,R24000115837,rogers park,60626
820317740562229595,Modern Chicago Garden Unit,22168407,Junilla,,Avondale,41.93426161619023,-87.71884576496247,Entire home/apt,80.0,33,0,,,1,320,0,,avondale,95824
822519156174601489,"Enticing Getaway Near Beach, Train & Parking Spot",111062630,Kyriako,,Rogers Park,42.011868,-87.666904,Entire home/apt,133.0,2,65,2024-06-16,3.96,22,252,38,R22000095278,rogers park,60626
822574581430147478,Andersonville 2BR Apartment,443717063,Daniel,,Edgewater,41.9793748,-87.66999899999999,Entire home/apt,270.0,2,0,,,1,44,0,,edgewater,78248
823933346092222069,Hippie unit,180004994,Jeannie And Maria,,Lincoln Park,41.92846,-87.66367,Entire home/apt,235.0,1,22,2024-06-02,1.75,4,132,21,R23000097377,lincoln park,80204
824613697329849098,Pilsen Huge Space 8 mins to Downtown 30minsAirport,92129084,Russell,,Lower West Side,41.856879465329214,-87.64203591830339,Entire home/apt,194.0,2,42,2024-06-17,2.66,6,160,32,R23000097703,lower west side,60608
826202255500238246,Central Avondale Updated 3bedroom Retreat-Sleeps 8,496836087,Joseph,,Avondale,41.93866,-87.70076,Entire home/apt,89.0,1,27,2024-06-15,1.76,1,341,22,R22000091913,avondale,95824
828417860340180137,"Chic 3BR - Historic Haven, Near O’Hare & Downtown",157235585,Abia,,Jefferson Park,41.99008253714072,-87.77657074392948,Entire home/apt,177.0,2,37,2024-05-22,2.58,7,75,27,R24000114606,jefferson park,90018
829090403466534399,Warm bungalow in New City,470371846,Jd,,New City,41.8015265518073,-87.64463660799517,Entire home/apt,189.0,3,10,2023-08-20,0.62,1,65,5,R22000088273,new city,60609
829897346331499609,Modern Family Townhouse,2421236,Rachel,,Hyde Park,41.79903,-87.59024,Entire home/apt,329.0,2,17,2024-06-09,1.24,1,44,13,R23000098049,hyde park,63107
831660569363863566,"Blueground | Edgewater, gym & lounge, nr red line",107434423,Blueground,,Edgewater,41.9937216,-87.6600059,Entire home/apt,275.0,32,1,2023-08-05,0.09,549,0,1,,edgewater,78248
832530322574536381,Cozy Condo - Home away from Home,107953984,Andy,,Woodlawn,41.775624,-87.59582010000001,Entire home/apt,110.0,32,0,,,2,345,0,,woodlawn,97211
833284728623688460,Spacious 8 BDR + 2 Kitchens + Garage! Sleeps 16!,502463353,Orit,,Avondale,41.9386314,-87.7025105,Entire home/apt,474.0,3,31,2024-06-16,1.95,1,280,27,R24000114426,avondale,95824
834288904236760884,Sensational Retreat/Ideal for longer stays.,493652748,Andre,,West Englewood,41.78577629999999,-87.6677831,Entire home/apt,189.0,1,51,2024-05-20,3.28,1,322,36,R23000098370,west englewood,60636
836107571644297879,"Garden Apartment in
Gated Home",44427387,Gleatha,,Oakland,41.82346542762683,-87.60626148947884,Entire home/apt,127.0,2,17,2024-06-17,1.18,2,315,14,R21000072399,oakland,60653
836990389915065775,Cozy Pilsen Depa,70364892,Sylvia,,Lower West Side,41.85619695848067,-87.66271301070473,Entire home/apt,142.0,2,19,2024-05-28,1.43,2,242,14,R23000098898,lower west side,60608
839725681928791729,Chateau de Woodlawn Room I - La Tour Eiffel Room,372044115,Tracye,,Woodlawn,41.77458932398466,-87.61117443947033,Private room,46.0,2,20,2024-04-12,1.32,4,231,15,R22000088671,woodlawn,97211
839869125742606135,Modern 3BR Gem|Free Parking|Sleep 7|Laundry,248468998,Global Getaways,,Woodlawn,41.7747388,-87.60183479999999,Entire home/apt,133.0,2,51,2024-05-22,3.42,3,0,41,R22000080355,woodlawn,97211
840681511842586631,Andersonville Bicycle Studio,469157297,Tim,,Edgewater,41.97964287392527,-87.67338149328916,Entire home/apt,164.0,2,56,2024-06-16,3.64,1,87,43,R24000113388,edgewater,78248
840885374558932170,Beautiful 4 bedroom 2 Bath 15 minutes to Downtown,185376616,Rich,,Auburn Gresham,41.73890861074361,-87.63929759954382,Entire home/apt,279.0,2,12,2024-06-17,1.1,2,81,12,R24000114150,auburn gresham,60620
841365232140909731,Comfortable & Furnished Studio Apt with Wi-Fi,490752114,Sevyn,,Edgewater,41.97936020795047,-87.66041406712979,Entire home/apt,173.0,1,56,2024-06-02,3.59,9,147,42,R21000073239,edgewater,78248
841470096685898619,Chateau de Woodlawn - Room II - La Parisienne!,372044115,Tracye,,Woodlawn,41.77590966351402,-87.61284369966182,Private room,39.0,2,17,2024-03-17,1.19,4,304,13,R22000088671,woodlawn,97211
841653025955157554,Chateau de Woodlawn-Room III - The Dream Catcher,372044115,Tracye,,Woodlawn,41.77545,-87.61319,Private room,44.0,2,22,2024-04-05,1.46,4,288,11,R22000088671,woodlawn,97211
841936404963037569,"The Logandale: HUGE Mid-Century Home, sleeps 15",192320337,Danny,,Avondale,41.9350714,-87.7159068,Entire home/apt,117.0,1,70,2024-06-16,4.53,1,199,51,R22000093640,avondale,95824
842776116013163585,Spacious Home for Rent: Your Perfect Retreat,413889297,Nina,,Auburn Gresham,41.73492469999999,-87.64010194051795,Entire home/apt,165.0,32,1,2024-04-08,0.4,3,365,1,,auburn gresham,60620
842980541370347260,Comfortable and Cozy Apartment,413790765,Carlos,,Archer Heights,41.80989135213034,-87.72299678843156,Entire home/apt,100.0,2,32,2024-06-17,3.0,1,110,32,R23000106118,archer heights,60632
843028644486260666,"Clean,comfy great 4 corporate",31669178,Donna,,Hegewisch,41.65851989999999,-87.5461816,Entire home/apt,99.0,32,2,2023-09-24,0.17,7,294,2,R18000024333,hegewisch,60633
843787139984976260,3 BR Guest Suite In Woodlawn,351514303,Medina,,Woodlawn,41.77878179004491,-87.60174674700409,Entire home/apt,195.0,3,1,2024-06-02,1.0,1,358,1,R23000106735,woodlawn,97211
843826665813359867,Quiet + Cozy Chicago Getaway in Canaryville!,121719854,Evolve,,New City,41.80969,-87.63975,Entire home/apt,141.0,32,2,2023-04-02,0.13,33,364,0,2845312,new city,60609
843839624399626666,Meow,116130012,Alexis,,West Englewood,41.78701821256535,-87.66277430093047,Private room,26.0,32,0,,,6,307,0,,west englewood,60636
844199899790461053,Chicago getaway for two!,504767455,Gladys Veronica,,Jefferson Park,41.96956637871648,-87.78071563429174,Entire home/apt,62.0,1,76,2024-06-19,4.98,1,243,60,R23000098768,jefferson park,90018
846216471589763319,Large 4 Bed Apt in Rogers Park!,415235990,Jennifer,,Rogers Park,42.010077060238,-87.67903593160544,Entire home/apt,301.0,2,20,2024-06-18,1.47,1,335,16,R22000095276,rogers park,60626
847238537736791747,May: Priv. Loft Aprtmnt 15 Min fr Downtown,134446004,Ibi,,Englewood,41.79220679330236,-87.65266023911597,Entire home/apt,55.0,32,0,,,4,294,0,,englewood,60621
848326782886525969,"Blueground | Edgewater, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,167.0,32,0,,,549,311,0,,edgewater,78248
848686323393976699,Jarvis Gardens - 1BR/BEACH/Wine patio/fire pit,27192477,Lito And Chip,,Rogers Park,42.01550579371808,-87.6669511508238,Entire home/apt,159.0,3,34,2024-06-11,2.43,1,288,27,R23000100213,rogers park,60626
848823504564754000,Skyline Escape,503090596,Christopher,,Edgewater,41.9950771,-87.662024,Entire home/apt,276.0,3,64,2024-06-03,4.42,1,294,50,R23000098883,edgewater,78248
848982732370093638,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,143.0,32,1,2023-06-03,0.08,549,254,0,,edgewater,78248
849580927818399066,Duplex Retreat near Loyola Park - 2BR/1.5BA Haven,96730613,Demitri,,Rogers Park,42.0127382,-87.68175099999999,Entire home/apt,125.0,2,32,2024-04-29,2.19,26,128,26,R23000098641,rogers park,60626
849587105956871776,Lakeside Spacious Serenity:1BR|1BA near LoyolaPark,96730613,Demitri,,Rogers Park,42.0157737,-87.66467519999999,Entire home/apt,128.0,2,20,2024-05-25,1.43,26,224,12,R23000110599,rogers park,60626
850226601621268113,Safest Area Duplex: Lincoln Park,107247233,Andrew,,Lincoln Park,41.93178676290752,-87.65362064315966,Entire home/apt,469.0,2,30,2024-06-19,2.05,1,356,22,R23000099771,lincoln park,80204
850279335753487796,Charming Andersonville Room for an Extended Stay!,23893046,Kory,,Edgewater,41.98031337127619,-87.67237376425392,Private room,78.0,28,6,2024-03-25,0.76,2,282,6,R23000099175,edgewater,78248
852421782006728492,Charming 2nd Floor Apt in Edgewater Brick Flat,89559468,Colleen,,Edgewater,41.98805408813766,-87.66326639707873,Entire home/apt,201.0,3,34,2024-06-18,2.39,2,39,29,2856875,edgewater,78248
853117363659062970,Cozy Room Very peaceful & Clean,506649866,Jamar,,West Englewood,41.762846488637074,-87.67446266443582,Private room,110.0,1,5,2023-06-05,0.34,2,365,0,R23000099333,west englewood,60636
853611669505294483,Beautiful loft by lake/NW/loyola w/ free parking!,376634376,Krista,,Rogers Park,42.0152303,-87.6763837,Entire home/apt,250.0,2,3,2023-08-07,0.23,2,206,2,R23000101035,rogers park,60626
854222884197878937,The Brew House,416916338,Phyllis,,Roseland,41.7164528,-87.6191971,Entire home/apt,199.0,2,7,2023-10-08,0.53,1,165,5,R23000100842,roseland,60628
854482377609091622,Beautiful Lincoln’s Guestplace,351130970,Anna,,Lincoln Park,41.92032578168608,-87.63839712979009,Entire home/apt,317.0,3,20,2024-05-31,1.44,3,273,16,R22000082960,lincoln park,80204
854838829532805248,The Green House on Green Street - 10 mins to DT,69681439,Christina,,Auburn Gresham,41.75325301061231,-87.64438418500639,Entire home/apt,104.0,2,44,2024-06-17,2.95,1,319,28,R23000109582,auburn gresham,60620
855756311859188826,Charming Art Decor Apartment,507071443,Dominique,,Englewood,41.7734499746626,-87.6344529305354,Private room,71.0,2,36,2024-05-29,2.39,6,26,33,R23000099534,englewood,60621
855793496096661543,Charming Room in Chicago,507071443,Dominique,,Englewood,41.77161334496751,-87.63340399978942,Private room,38.0,2,38,2024-05-31,2.52,6,78,34,R23000099534,englewood,60621
